Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
34995.0,Renault,Arkana,2022,8500.0,Petrol,Hatchback,1.6,145.0
28450.0,Ford,S-MAX,2017,109210.0,Diesel,MPV,2.0,
12750.0,Peugeot,308,2017,92546.0,Diesel,Hatchback,1.6,100.0
,Nissan,Qashqai,2013,233742.0,Diesel,MPV,1.5,110.0
24950.0,Hyundai,Tucson,2018,114262.0,Diesel,MPV,1.7,115.0
35950.0,Mercedes,C-Class,2019,108680.0,Diesel,Saloon,1.6,122.0
13950.0,Hyundai,ix35,2015,189902.0,Diesel,SUV,1.7,115.0
33950.0,Volkswagen,Passat,2020,23335.0,Diesel,Saloon,1.6,
32950.0,BMW,4-Series,2018,117482.0,Diesel,Saloon,2.0,190.0
40950.0,Volvo,XC60,2017,53913.0,Diesel,SUV,2.0,190.0
35168.0,Renault,Captur,2022,0.0,Petrol,Crossover,1.0,90.0
,KIA,Ceed,2016,139000.0,Diesel,Estate,1.6,136.0
43695.0,Hyundai,Tucson,2022,0.0,Diesel,SUV,1.6,
10990.0,Volkswagen,Golf,2012,88513.7,Petrol,Hatchback,1.2,85.0
22750.0,Jeep,Compass,2018,77500.0,Petrol,SUV,2.4,170.0
20195.0,Hyundai,i10,2022,10.0,Petrol,Hatchback,1.0,
22950.0,Hyundai,Kona,2019,8477.0,Petrol,Hatchback,1.0,120.0
11999.0,Volkswagen,Golf,2014,209214.2,Diesel,Hatchback,1.6,105.0
12999.0,KIA,Optima,2014,167371.36,Diesel,Saloon,1.7,134.0
6995.0,Audi,A5,2009,226916.94,Diesel,Coupe,3.0,
18999.0,Hyundai,i30,2019,51000.0,Petrol,Hatchback,1.4,100.0
15999.0,Hyundai,ix35,2015,129000.0,Diesel,SUV,2.0,136.0
20999.0,Mercedes,A-Class,2017,150000.0,Diesel,Hatchback,1.5,109.0
18490.0,Dacia,Duster,2019,107345.0,Diesel,SUV,1.5,115.0
8999.0,Toyota,Auris,2012,110000.0,Petrol,Hatchback,1.3,101.0
7900.0,Volkswagen,Golf,2012,170000.0,Petrol,Estate,1.4,122.0
8999.0,Honda,Fit,2013,101000.0,Hybrid,Hatchback,1.3,
9999.0,Ford,Mondeo,2014,132000.0,Diesel,Hatchback,1.6,115.0
9999.0,Dacia,Sandero,2016,112000.0,Diesel,Hatchback,1.5,90.0
17999.0,Audi,A4,2015,83000.0,Diesel,Saloon,2.0,136.0
6999.0,Renault,Megane,2012,220000.0,Diesel,Estate,1.5,105.0
6999.0,Opel,Astra,2011,135000.0,Petrol,Hatchback,1.4,100.0
5999.0,Ford,Focus,2011,193120.8,Diesel,Hatchback,1.6,109.0
15999.0,Hyundai,i30,2017,140000.0,Diesel,Hatchback,1.6,110.0
7999.0,Dacia,Duster,2013,130000.0,Diesel,SUV,1.5,107.0
6999.0,Mitsubishi,Colt,2012,120000.0,Petrol,MPV,1.1,75.0
15999.0,SEAT,Leon,2017,97000.0,Diesel,Hatchback,1.6,90.0
13999.0,Peugeot,308,2017,128000.0,Diesel,Estate,1.6,100.0
5900.0,Renault,Fluence,2012,175005.0,Diesel,Saloon,1.5,90.0
10900.0,SEAT,Toledo,2015,129000.0,Diesel,Saloon,1.6,105.0
8500.0,Ford,Fiesta,2015,201100.0,Diesel,Hatchback,1.5,75.0
7900.0,Skoda,Citigo,2016,228000.0,Petrol,Hatchback,1.0,60.0
,Skoda,Octavia,2016,102000.0,Diesel,Hatchback,2.0,184.0
23950.0,Nissan,Qashqai,2018,77000.0,Diesel,Hatchback,1.5,110.0
14900.0,Renault,Megane,2017,151000.0,Diesel,Saloon,1.5,110.0
23950.0,Renault,Megane,2020,10719.0,Petrol,Hatchback,1.3,140.0
19890.0,Honda,HR-V,2016,117715.1743,Hybrid,Crossover,1.5,
30900.0,BMW,5-Series,2018,121600.0,Diesel,Saloon,2.0,190.0
16900.0,Opel,Crossland X,2018,59500.0,Petrol,SUV,1.2,81.0
20995.0,Ford,Focus,2019,99376.745,Diesel,Hatchback,1.5,
14900.0,SEAT,Ibiza,2018,75150.0,Petrol,Hatchback,1.0,95.0
12500.0,Renault,Clio,2017,65247.0,Petrol,Hatchback,1.1,75.0
14500.0,Mercedes,S-Class,2012,242651.0,Diesel,Saloon,3.0,
8900.0,Peugeot,208,2015,67600.0,Petrol,Hatchback,1.0,68.0
32900.0,Nissan,X-Trail,2018,18225.0,Diesel,SUV,1.6,
7800.0,Opel,Zafira,2014,181000.0,Diesel,MPV,1.7,110.0
41950.0,Volkswagen,Tiguan,2020,57000.0,Diesel,SUV,2.0,150.0
10900.0,Toyota,Aqua,2017,131965.88,Hybrid,Hatchback,1.5,112.0
13900.0,Honda,Jazz,2017,119100.0,Petrol,Hatchback,1.3,102.0
1575.0,Toyota,Yaris,2005,191511.46,Petrol,Hatchback,1.3,
16995.0,Renault,Captur,2018,81854.25108,Diesel,Hatchback,1.5,90.0
1950.0,Ford,Focus,2007,180339.0,Petrol,Hatchback,1.4,
,Ford,Fiesta,2012,185156.0,Diesel,Hatchback,1.4,70.0
24950.0,Nissan,Qashqai,2019,123012.0,Diesel,MPV,1.5,
64593.0,Audi,A6,2022,15.0,Diesel,Saloon,2.0,
14450.0,KIA,Optima,2015,122000.0,Diesel,Saloon,1.7,134.0
8250.0,Ford,Focus,2013,179000.0,Diesel,Hatchback,1.6,95.0
12700.0,Opel,Astra,2016,114000.0,Diesel,Hatchback,1.6,110.0
25995.0,Audi,A6,2017,166000.0,Diesel,Saloon,2.0,150.0
5750.0,Opel,Astra,2013,210239.3496,Diesel,MPV,1.7,110.0
5200.0,Audi,S3,2002,241000.0,Petrol,Hatchback,1.8,
4250.0,BMW,5-Series,2007,265541.1,Diesel,Saloon,3.0,
12500.0,BMW,5-Series,2012,162543.34,Diesel,Saloon,2.0,184.0
10950.0,Honda,Fit,2015,112653.8,Petrol,Hatchback,1.3,
10950.0,Nissan,Qashqai,2014,199558.16,Diesel,Hatchback,1.5,110.0
18999.0,Volvo,XC60,2015,186683.44,Diesel,SUV,2.0,190.0
9450.0,Hyundai,i30,2014,196339.48,Diesel,Hatchback,1.6,110.0
18999.0,Mercedes,C-Class,2016,194730.14,Diesel,Estate,2.1,
8450.0,Renault,Megane,2015,195534.81,Diesel,Estate,1.5,110.0
14999.0,Renault,Megane,2018,154496.64,Diesel,Hatchback,1.5,110.0
21500.0,BMW,X1,2017,162543.34,Diesel,Estate,2.0,
21500.0,Mitsubishi,Outlander,2017,170590.04,Hybrid,Estate,2.0,
28950.0,Opel,Grandland X,2020,56000.0,Diesel,SUV,1.5,130.0
1850.0,Toyota,Avensis,2007,257494.4,Petrol,Saloon,1.6,
17500.0,Skoda,Octavia,2017,135000.0,Diesel,Hatchback,2.0,150.0
25990.0,Nissan,Qashqai,2019,80537.81096,Diesel,SUV,1.5,
16900.0,Peugeot,2008,2019,20882.0,Petrol,Estate,1.2,
14650.0,Volkswagen,Passat,2015,154300.0,Diesel,Saloon,1.6,120.0
11950.0,Volkswagen,Jetta,2016,263931.76,Diesel,Saloon,2.0,110.0
4500.0,Land Rover,Discovery,2007,312000.0,Diesel,SUV,2.7,
39995.0,Volvo,XC40,2018,75000.0,Diesel,Estate,2.0,150.0
25290.0,Dacia,Jogger,2022,0.0,Petrol,Crossover,1.0,110.0
31995.0,Volkswagen,Tiguan,2018,87535.0,Diesel,SUV,2.0,150.0
1950.0,Hyundai,Tucson,2006,270000.0,Diesel,SUV,2.0,
21900.0,Ford,Grand C-MAX,2017,99800.0,Diesel,MPV,2.0,150.0
2995.0,BMW,3-Series,2007,172000.0,Petrol,Saloon,1.6,
7650.0,SEAT,Ibiza,2013,219276.0,Diesel,Estate,1.2,75.0
1234.0,Mini,Cooper,2005,119640.0,Petrol,Hatchback,1.6,
5750.0,Skoda,Octavia,2010,177027.4,Diesel,Hatchback,1.6,
26000.0,Volkswagen,Tiguan,2017,126985.0,Diesel,SUV,2.0,115.0
1550.0,Toyota,Avensis,2007,273587.8,Petrol,Saloon,1.6,
3250.0,BMW,5-Series,2007,283243.84,Diesel,Saloon,2.0,
23950.0,Opel,Grandland X,2019,56149.0,Petrol,MPV,1.2,130.0
,BMW,X3,2018,62518.0,Diesel,SUV,2.0,
8950.0,Nissan,Juke,2012,140000.0,Petrol,SUV,1.6,117.0
43950.0,BMW,5-Series,2018,95000.0,Diesel,Saloon,3.0,265.0
15450.0,Mini,Cooper,2016,115872.48,Diesel,Hatchback,1.5,
14999.0,SEAT,Alhambra,2014,224000.0,Diesel,MPV,2.0,115.0
26999.0,Skoda,Superb,2018,135000.0,Diesel,Saloon,2.0,150.0
7999.0,Volkswagen,Scirocco,2009,224000.0,Diesel,Hatchback,2.0,
22950.0,Mercedes,C-Class,2015,125000.0,Petrol,Saloon,2.0,184.0
7950.0,Opel,Mokka,2013,114000.0,Diesel,SUV,1.7,130.0
8950.0,Dacia,Sandero Stepway,2015,64000.0,Diesel,Hatchback,1.5,90.0
7950.0,Nissan,Qashqai,2012,181855.42,Petrol,Hatchback,1.6,115.0
10900.0,Toyota,Yaris,2013,105000.0,Hybrid,Hatchback,1.5,100.0
7400.0,Volkswagen,Jetta,2012,196339.48,Diesel,Saloon,1.6,105.0
29950.0,Volkswagen,Touareg,2014,113000.0,Diesel,SUV,3.0,204.0
34500.0,Audi,A6,2019,206494.0,Diesel,Estate,2.0,204.0
13500.0,Toyota,Corolla,2015,109791.0,Diesel,Saloon,1.4,90.0
11500.0,Hyundai,i30,2013,170868.4558,Diesel,Hatchback,1.6,110.0
19000.0,Toyota,Prius,2017,124255.0,Hybrid,Hatchback,1.8,122.0
59995.0,Volkswagen,ID.5,2022,20.0,Electric,Hatchback,,174.0
6250.0,Toyota,Auris,2009,76671.0,Petrol,Hatchback,1.6,
15999.0,Volkswagen,Golf,2014,121335.0,Petrol,Hatchback,1.4,
1750.0,Nissan,Almera,2004,156482.5656,Petrol,Hatchback,1.5,
11950.0,KIA,Carens,2014,201909.4057,Diesel,MPV,1.7,115.0
13999.0,Volkswagen,Polo,2013,92533.0,Petrol,Hatchback,1.4,
5750.0,SEAT,Ibiza,2010,220956.0,Diesel,Hatchback,1.4,
13999.0,Nissan,Qashqai+2,2014,129657.0,Diesel,MPV,1.6,130.0
10999.0,Hyundai,i30,2013,107042.0,Petrol,MPV,1.4,100.0
11999.0,Volkswagen,Polo,2013,100805.0,Petrol,Hatchback,1.2,105.0
14999.0,Toyota,Avensis,2017,167902.0,Diesel,Saloon,1.6,112.0
7500.0,Peugeot,208,2013,157715.32,Diesel,Hatchback,1.4,68.0
16500.0,KIA,Sportage,2016,155203.0,Diesel,SUV,1.7,
4250.0,Renault,Grand Scenic,2010,208673.0,Diesel,MPV,1.5,
3000.0,Volvo,V50,2008,320070.0,Diesel,Estate,2.0,
17999.0,Skoda,Octavia,2019,149800.0,Petrol,Saloon,1.0,115.0
2300.0,Honda,Civic,2008,333794.0,Petrol,Hatchback,1.8,
5199.0,Citroen,C3,2012,124000.0,Petrol,Hatchback,1.4,75.0
17200.0,Ford,Focus,2019,177000.0,Diesel,Estate,1.5,120.0
14999.0,Ford,Focus,2015,87468.0,Diesel,Hatchback,1.6,95.0
3750.0,Mazda,3,2010,291000.0,Diesel,Saloon,1.6,
13499.0,Volkswagen,Polo,2016,78751.0,Petrol,Hatchback,1.2,
12499.0,Volkswagen,Golf,2013,142607.0,Petrol,Hatchback,1.2,
15999.0,Volkswagen,Golf,2015,99051.0,Petrol,Hatchback,1.2,
14999.0,Volkswagen,Golf,2014,111101.0,Petrol,Hatchback,1.2,
15999.0,Volkswagen,Golf,2015,89237.0,Petrol,Hatchback,1.2,
21000.0,Toyota,Prius,2016,120213.0,Hybrid,Estate,1.8,
15999.0,Volkswagen,Polo,2016,17000.0,Petrol,SUV,1.2,
24750.0,KIA,Sorento,2015,184910.0,Diesel,SUV,2.2,200.0
14499.0,Volkswagen,Polo,2016,96066.0,Petrol,Hatchback,1.2,90.0
7950.0,Nissan,Qashqai+2,2012,239226.0,Diesel,MPV,1.5,110.0
14750.0,Dacia,Sandero,2019,34198.475,Petrol,Hatchback,1.0,
20999.0,Ford,Focus,2018,46235.0,Petrol,Hatchback,1.0,125.0
8500.0,Peugeot,508,2014,282894.0,Diesel,Estate,1.6,115.0
11750.0,Volkswagen,Golf,2014,262284.0,Diesel,Hatchback,1.6,105.0
11990.0,Honda,Fit,2016,90571.0,Hybrid,Hatchback,1.5,
20888.0,Renault,Captur,2019,62041.0,Diesel,Hatchback,1.5,90.0
54995.0,BMW,X5,2017,122229.0,Diesel,SUV,2.0,231.0
22000.0,BMW,5-Series,2014,164000.0,Diesel,Saloon,2.0,184.0
8450.0,Volkswagen,Golf,2011,205638.2465,Petrol,Hatchback,1.4,
3000.0,Volkswagen,Golf,2008,249179.0,Diesel,Hatchback,1.9,
28950.0,Opel,Crossland X,2022,1.0,Petrol,SUV,1.2,83.0
25000.0,Audi,TT,2016,108744.0,Diesel,Coupe,2.0,184.0
45840.0,Mercedes,SL-Class,2014,112010.064,Petrol,Cabriolet,3.5,306.0
26319.15,Jaguar,F-Pace,2017,131965.88,Diesel,SUV,2.0,
26450.0,Mercedes,A-Class,2018,76001.0,Petrol,Estate,1.6,102.0
6750.0,Nissan,Qashqai,2011,106532.0,Diesel,Hatchback,1.5,106.0
11950.0,Peugeot,2008,2015,103001.0,Diesel,Hatchback,1.6,92.0
13450.0,Renault,Clio,2018,94002.0,Diesel,Hatchback,1.5,90.0
5950.0,Opel,Insignia,2012,229787.0,Diesel,MPV,2.0,130.0
19450.0,Audi,A4,2015,123002.0,Diesel,Saloon,2.0,120.0
27950.0,Mercedes,E-Class,2016,133002.0,Diesel,Saloon,2.0,194.0
20950.0,Audi,A4,2016,103379.0,Diesel,Saloon,2.0,150.0
22295.0,Mazda,6,2017,122000.0,Diesel,Saloon,2.2,175.0
29320.0,Renault,Captur,2022,0.0,Petrol,Hatchback,1.0,
27450.0,BMW,X3,2016,111003.0,Diesel,Estate,2.0,150.0
2950.0,Suzuki,SX4,2009,275000.0,Petrol,SUV,1.5,
24950.0,Volkswagen,T-Roc,2018,53000.0,Petrol,Estate,1.0,115.0
39950.0,Land Rover,Discovery Sport,2018,65001.0,Diesel,SUV,2.0,150.0
26950.0,Ford,Kuga,2019,105001.0,Diesel,Hatchback,1.5,120.0
15950.0,Opel,Insignia,2016,82001.0,Diesel,Hatchback,1.6,136.0
28950.0,Mercedes,E-Class,2016,102002.0,Diesel,Saloon,2.0,194.0
4950.0,Opel,Insignia,2011,214854.0,Diesel,Saloon,2.0,130.0
11950.0,Ford,Mondeo,2014,130002.0,Diesel,Hatchback,1.6,115.0
7950.0,Mazda,3,2012,193340.0,Diesel,Hatchback,1.6,115.0
8900.0,Mazda,2,2014,107825.78,Petrol,Hatchback,1.3,63.0
7950.0,Opel,Astra,2012,155857.0,Petrol,Hatchback,1.4,100.0
7950.0,Opel,Insignia,2013,237000.0,Diesel,MPV,2.0,130.0
6950.0,SEAT,Ibiza,2012,158122.0,Petrol,Hatchback,1.2,70.0
7950.0,Honda,Civic,2010,139000.0,Petrol,Hatchback,1.3,
21350.0,Land Rover,Discovery,2013,332397.0,Diesel,SUV,3.0,209.0
23995.0,Suzuki,Vitara,2020,19500.0,Petrol,SUV,1.0,111.0
2950.0,Renault,Fluence,2011,248.0,Diesel,Saloon,1.5,90.0
,Opel,Crossland X,2022,5.0,Diesel,MPV,1.5,
10250.0,Volkswagen,Passat,2015,285000.0,Diesel,Saloon,1.6,120.0
9490.0,Ford,Fiesta,2014,124044.7085,Petrol,Hatchback,1.2,60.0
8900.0,Mazda,Demio,2014,107825.78,Petrol,Hatchback,1.3,63.0
11450.0,Volkswagen,Polo,2015,116000.0,Petrol,Hatchback,1.0,60.0
12250.0,Nissan,Qashqai,2015,154000.0,Diesel,Hatchback,1.5,110.0
12950.0,Toyota,Auris,2016,264488.0,Diesel,Hatchback,1.4,90.0
34409.0,Mazda,MX-30,2022,26.0,Electric,SUV,,
12750.0,Citroen,C3,2017,72420.3,Petrol,Hatchback,1.2,82.0
20990.0,BMW,5-Series,2015,151176.5716,Diesel,Saloon,2.0,190.0
15500.0,Hyundai,Tucson,2017,170630.0,Diesel,SUV,1.7,
11999.0,Skoda,Superb,2015,305774.6,Diesel,Saloon,2.0,150.0
9995.0,Volkswagen,Polo,2013,136793.9,Petrol,Hatchback,1.2,60.0
1150.0,Volkswagen,Golf,2004,225307.6,Petrol,Hatchback,1.4,
26900.0,Audi,A3,2018,99779.08,Diesel,Saloon,1.6,
28995.0,Nissan,X-Trail,2018,98680.0,Diesel,SUV,1.6,130.0
15950.0,Toyota,Corolla,2017,149500.0,Diesel,Saloon,1.4,90.0
8716.5,Volkswagen,Jetta,2015,168980.7,Diesel,Saloon,2.0,
43290.0,Land Rover,Range Rover Velar,2018,36266.4769,Diesel,SUV,2.0,180.0
29120.0,Renault,Captur,2022,0.0,Petrol,Hatchback,1.0,
14950.0,Nissan,Qashqai,2016,163956.3405,Diesel,SUV,1.5,110.0
15950.0,Ford,Mondeo,2018,174146.6814,Diesel,Hatchback,1.5,120.0
22450.0,BMW,X1,2017,158000.0,Diesel,SUV,2.0,150.0
19900.0,Volkswagen,Golf,2016,170003.0,Hybrid,Hatchback,1.4,204.0
47500.0,Audi,A6,2020,35380.0,Diesel,Saloon,2.0,204.0
18900.0,Citroen,Grand C4 Picasso,2016,96560.0,Diesel,MPV,1.6,112.0
595.0,Ford,Focus,2006,270.0,Petrol,Hatchback,1.6,
18950.0,Renault,Grand Scenic,2018,181181.1065,Diesel,MPV,1.5,110.0
11950.0,Ford,Focus,2016,162945.675,Diesel,Hatchback,1.5,120.0
19900.0,Citroen,Grand C4 Picasso,2017,80467.0,Diesel,MPV,1.6,120.0
16950.0,Nissan,Qashqai,2018,170928.0014,Diesel,SUV,1.5,
11950.0,Ford,Fiesta,2017,198351.155,Diesel,Hatchback,1.5,120.0
7900.0,Renault,Grand Scenic,2012,160934.0,Diesel,MPV,1.5,
10950.0,Nissan,Note,2015,96002.0,Petrol,MPV,1.2,80.0
12950.0,Nissan,Qashqai,2015,213012.2424,Diesel,SUV,1.5,
12900.0,Nissan,Qashqai+2,2013,128747.0,Diesel,MPV,1.6,
13950.0,Nissan,Qashqai,2017,179468.7688,Diesel,SUV,1.5,110.0
15950.0,Nissan,Qashqai,2018,192348.3168,Diesel,SUV,1.5,110.0
6900.0,Audi,Q7,2007,321868.0,Diesel,MPV,3.0,
14950.0,Nissan,Qashqai,2016,190561.9494,Diesel,SUV,1.6,
4900.0,KIA,Venga,2010,128747.0,Diesel,MPV,1.4,
11500.0,Hyundai,i40,2016,166000.0,Diesel,Saloon,1.7,115.0
4900.0,Ford,Fiesta,2010,128747.0,Diesel,MPV,1.4,
9900.0,Volkswagen,Golf,2013,209214.0,Diesel,Estate,1.6,
9900.0,Honda,Fit,2014,120002.0,Hybrid,Hatchback,1.5,
22900.0,Hyundai,Santa Fe,2016,160934.0,Diesel,Estate,2.0,197.0
31900.0,Volkswagen,Touran,2019,107002.0,Diesel,MPV,2.0,150.0
7895.0,Toyota,Yaris,2012,122000.0,Petrol,Hatchback,1.0,69.0
27900.0,Audi,Q5,2015,112654.0,Diesel,Estate,2.0,
16900.0,Citroen,Grand C4 Picasso,2016,179004.0,Diesel,MPV,1.6,92.0
21000.0,Ford,Focus,2019,105000.0,Diesel,Hatchback,1.5,120.0
36900.0,BMW,7-Series,2016,110002.0,Diesel,Saloon,3.0,265.0
34900.0,Skoda,Kodiaq,2019,70001.0,Diesel,Estate,2.0,150.0
12999.0,Ford,Fiesta,2014,114880.0,Petrol,Hatchback,1.2,60.0
56950.0,Skoda,Kodiaq,2021,14000.0,Diesel,SUV,2.0,200.0
12900.0,Citroen,Grand C4 Picasso,2014,96002.0,Diesel,MPV,1.6,
12700.0,Peugeot,5008,2015,160934.0,Diesel,MPV,1.6,
15900.0,Citroen,Grand C4 Picasso,2015,100001.0,Diesel,MPV,1.6,92.0
9900.0,BMW,5-Series,2010,144841.0,Diesel,Saloon,2.0,
18900.0,Mitsubishi,Outlander,2014,160757.0,Diesel,Estate,2.0,150.0
14900.0,Ford,S-MAX,2014,128747.0,Diesel,MPV,2.0,
19900.0,SEAT,Alhambra,2015,128747.0,Diesel,MPV,2.0,
6450.0,Audi,A5,2011,320258.66,Diesel,Coupe,2.0,170.0
30297.0,Hyundai,Tucson,2020,20917.0,Diesel,SUV,1.6,116.0
8990.0,Volkswagen,Up!,2013,62545.38976,Petrol,Hatchback,1.0,75.0
10900.0,Toyota,Verso,2013,159309.0,Diesel,MPV,2.0,126.0
20900.0,Volkswagen,Sharan,2015,128747.0,Diesel,MPV,2.0,
4900.0,Hyundai,ix20,2010,128747.0,Diesel,MPV,1.4,
2900.0,Opel,Zafira,2008,177027.0,Diesel,MPV,1.8,
35168.0,Dacia,Jogger,2022,0.0,Petrol,Crossover,1.0,110.0
10800.0,KIA,Sorento,2011,225308.0,Diesel,MPV,2.0,
42995.0,BMW,2-Series,2021,12558.0,Petrol,Coupe,1.5,140.0
6900.0,Opel,Zafira,2013,107826.0,Diesel,MPV,1.7,
4900.0,Honda,Stream,2008,176004.0,Petrol,MPV,1.8,
9900.0,Toyota,Verso,2014,199005.0,Diesel,MPV,1.6,112.0
19000.0,BMW,5-Series,2014,277000.0,Diesel,Saloon,2.0,184.0
23000.0,Audi,A6,2015,215973.428,Diesel,Saloon,2.0,
8750.0,SEAT,Ibiza,2014,83612.0,Diesel,MPV,1.2,75.0
9750.0,Nissan,Juke,2014,160000.0,Petrol,SUV,1.6,117.0
19900.0,KIA,Optima,2018,96560.0,Diesel,Estate,1.7,141.0
24995.0,Skoda,Karoq,2018,81000.0,Petrol,Estate,1.0,115.0
29495.0,Skoda,Karoq,2021,31583.2975,Diesel,SUV,2.0,115.0
16900.0,Ford,Galaxy,2014,144841.0,Diesel,MPV,2.0,140.0
39950.0,Volvo,V90,2019,55000.0,Diesel,Estate,2.0,150.0
,BMW,4-Series,2017,81745.0,Diesel,Coupe,2.0,
22900.0,Mitsubishi,Outlander,2015,93342.0,Diesel,SUV,2.0,
15750.0,Hyundai,Tucson,2016,172000.0,Diesel,SUV,1.7,115.0
20950.0,Audi,A3,2018,162543.34,Diesel,Hatchback,1.6,
13950.0,Volvo,S60,2015,177000.0,Diesel,Saloon,2.0,181.0
11950.0,Hyundai,i30,2016,120000.0,Diesel,Hatchback,1.4,90.0
29320.0,Renault,Captur,2022,0.0,Petrol,Hatchback,1.0,100.0
22450.0,Hyundai,Kona,2019,25742.0,Petrol,MPV,1.0,120.0
8700.0,Ford,Focus,2013,195.0,Diesel,Hatchback,1.6,95.0
27950.0,Audi,Q2,2019,54256.0,Petrol,Estate,1.0,116.0
4950.0,Volkswagen,Passat,2011,262000.0,Diesel,Saloon,1.6,105.0
18995.0,Ford,Focus,2018,121096.3976,Diesel,Hatchback,1.5,
4500.0,Hyundai,Tucson,2010,238000.0,Diesel,SUV,2.0,
10000.0,Land Rover,Discovery,2011,196.33948,Diesel,SUV,3.0,
10450.0,Hyundai,i10,2018,120000.0,Petrol,Hatchback,1.0,65.0
38410.0,Citroen,Grand C4 Spacetourer,2022,0.0,Diesel,MPV,1.5,
10500.0,Renault,Megane,2016,160000.0,Diesel,Hatchback,1.5,95.0
4500.0,Ford,Focus,2010,119.0,Diesel,Hatchback,1.6,
16490.0,Nissan,Micra,2019,45616.0,Petrol,Hatchback,1.0,100.0
45900.0,Ford,Kuga,2022,5.0,Hybrid,Hatchback,2.5,190.0
3449.0,Toyota,Corolla,2006,231072.0,Petrol,Hatchback,1.4,
17950.0,Mercedes,A-Class,2014,88788.89714,Diesel,Hatchback,1.5,90.0
11995.0,Renault,Scenic,2016,135000.0,Diesel,MPV,1.5,110.0
14495.0,Opel,Zafira Tourer,2015,63767.0,Diesel,MPV,2.0,101.0
14950.0,Citroen,C4 Picasso,2015,178000.0,Diesel,MPV,1.6,90.0
8950.0,Peugeot,508,2012,96560.4,Diesel,Saloon,1.6,112.0
2450.0,Toyota,Yaris,2003,114263.14,Petrol,Hatchback,1.0,
10950.0,Opel,Insignia,2015,122000.0,Diesel,Saloon,2.0,170.0
10499.0,Toyota,Prius,2013,143000.0,Hybrid,Hatchback,1.8,136.0
14950.0,Citroen,C4,2017,102000.0,Diesel,Hatchback,1.6,92.0
9950.0,Toyota,Verso,2012,225000.0,Diesel,MPV,2.0,126.0
10900.0,Toyota,Corolla,2014,140012.58,Hybrid,Estate,1.5,110.0
21950.0,Nissan,X-Trail,2016,201167.5,Diesel,SUV,1.6,130.0
15500.0,Volkswagen,Golf,2016,212432.88,Diesel,Hatchback,1.6,105.0
29249.0,Dacia,Jogger,2022,0.0,Petrol,Crossover,1.0,110.0
4999.0,Ford,C-MAX,2011,283243.84,Diesel,MPV,1.6,95.0
33735.0,Nissan,Leaf,2023,10.0,Electric,Hatchback,,
20995.0,Nissan,Qashqai,2018,97043.202,Diesel,SUV,1.5,
14500.0,Toyota,RAV4,2014,160000.0,Diesel,SUV,2.0,124.0
3999.0,Nissan,Qashqai,2010,209214.2,Diesel,Hatchback,1.5,
4495.0,Honda,Accord,2009,283243.84,Diesel,Saloon,2.2,
23950.0,BMW,5-Series,2016,182000.0,Diesel,Saloon,2.0,190.0
14950.0,Volkswagen,Passat,2015,209214.2,Diesel,Saloon,1.6,120.0
5250.0,Volkswagen,Passat,2010,215651.56,Diesel,Saloon,2.0,
42950.0,Volvo,XC90,2016,193120.8,Diesel,SUV,2.0,190.0
24950.0,Audi,A4,2018,156105.98,Diesel,Saloon,2.0,122.0
19831.5,Audi,A6,2015,118146.4774,Diesel,Saloon,2.0,
5950.0,Ford,Focus,2011,231744.96,Diesel,Hatchback,2.0,115.0
29000.0,Mercedes,E-Class,2017,68000.0,Diesel,Saloon,2.0,194.0
10500.0,Ford,Fiesta,2015,120700.5,Petrol,Hatchback,1.2,
23945.0,Honda,HR-V,2017,93000.0,Diesel,SUV,1.6,
11500.0,Hyundai,i40,2012,148059.28,Diesel,Estate,1.7,136.0
5000.0,Volkswagen,Passat,2010,360000.0,Diesel,Saloon,1.6,
55750.0,Ford,S-MAX,2022,0.0,Hybrid,MPV,2.5,
8495.0,Audi,TT,2009,265000.0,Diesel,Coupe,2.0,
12500.0,Toyota,Auris,2014,160000.0,Diesel,Hatchback,1.4,90.0
7450.0,Opel,Insignia,2014,188000.0,Diesel,Saloon,2.0,140.0
24950.0,Toyota,C-HR,2019,66787.61,Hybrid,Hatchback,1.8,122.0
5800.0,Peugeot,5008,2010,209620.0,Diesel,MPV,1.6,
10750.0,Mazda,6,2015,250000.0,Diesel,Saloon,2.2,150.0
34950.0,Renault,Zoe,2022,9000.0,Electric,Hatchback,,134.0
7750.0,Volkswagen,CC,2010,177027.4,Diesel,Coupe,2.0,
16000.0,Mitsubishi,Outlander,2014,193120.8,Diesel,SUV,2.3,150.0
28900.0,Volkswagen,Arteon,2018,71501.0,Petrol,Hatchback,1.5,150.0
13795.0,Toyota,Corolla,2015,161500.0,Diesel,Saloon,1.4,90.0
8950.0,Opel,Insignia,2015,134700.0,Diesel,Saloon,2.0,170.0
8775.0,Porsche,Boxster,2006,154496.64,Petrol,Coupe,3.4,
6500.0,KIA,RIO,2013,289681.2,Petrol,Hatchback,1.4,89.0
4950.0,Volkswagen,Golf,2008,275197.14,Diesel,Hatchback,1.9,
29950.0,Mercedes,B-Class,2018,41000.0,Diesel,MPV,2.1,136.0
9500.0,Nissan,Qashqai,2013,223698.26,Diesel,Hatchback,1.5,110.0
5950.0,Nissan,Qashqai,2010,171039.0,Diesel,Hatchback,1.5,
69995.0,Audi,Q7,2018,69943.0,Diesel,SUV,3.0,218.0
